2419662.4;5.2
2419664.3;5.3
2419665.556;5.8
2419668.653;6.0
2419673.4;5.2
2419675.574;5.3
2419676.542;5.8
2419677.649;6.1
2419681.604;5.7
2419682.573;5.6
2419684.7118;5.9
2419686.7396;5.9
2419687.3;5.6
2419688.3;5.6
2419688.564;5.9
2419689.611;5.9
2419689.715;6.2
2419689.7188;5.8
2419690.3;5.4
2419690.510;5.8
2419691.5521;5.8
2419693.3;5.8
2419693.635;6.1
2419695.3;5.4
2419695.552;5.6
2419696.3;5.4
2419699.3;5.3
2419702.2;5.4
2419703.3;5.4
2419703.469;4.8
2419703.590;5.7
2419704.3;5.5
2419705.500;4.6
2419706.6528;5.7
2419711.583;5.9
2419712.6632;5.5
2419713.6771;5.7
2419714.2;5.5
2419715.4965;5.8
2419715.6667;5.7
2419717.629;5.9
2419718.6563;5.7
2419720.3;5.6
2419720.5861;5.7
2419721.5806;5.7
2419725.510;5.4
2419727.3;6.0
2419730.2;5.9
2419732.2;5.9
2419735.472;6.2
2419735.5799;6.1
2419735.601;6.7
2419737.5799;6.5
2419740.2;6.5
2419742.2;6.6
2419743.5868;6.5
2419744.2;6.5
2419745.2;6.7
2419746.2;6.7
2419747.5938;6.6
2419748.2;6.7
2419808.7;5.9
2419810.7;6.0
2419812.7;6.0
2419814.7;6.0
2419828.7;5.2
2419830.7;5.0
2419832.035;4.8
2419832.7;5.1
2419841.997;4.8
2419842.986;5.5
2419864.983;5.0
2419873.6;6.0
2419873.868;5.5
2419885.892;5.8
2419886.6;5.4
2419886.6875;5.4
2419887.6;5.4
2419890.6;5.2
2419893.6;5.2
2419895.6;5.0
2419896.5;5.2
2419897.5;5.1
2419897.879;5.9
2419902.9792;5.4
2419904.983;5.0
2419906.6;5.3
2419908.6;5.2
2419912.5;5.0
2419912.76;6.0
2419913.6;5.1
2419914.6;5.1
2419915.847;5.4
2419916.4;5.1
2419918.733;5.5
2419919.8257;5.2
2419920.5;5.1
2419921.6;5.1
2419921.740;5.4
2419922.6;5.2
2419924.4;5.1
2419924.6778;5.2
2419925.736;5.1
2419927.4;5.2
2419928.5;5.3
2419929.4;5.3
2419929.625;5.5
2419931.6653;5.5
2419931.941;5.5
2419933.4;5.4
2419934.4;5.3
2419939.715;5.7
2419940.4;5.4
2419942.4;5.4
2419942.774;5.8
2419945.697;5.6
2419945.754;5.8
2419946.4;5.2
2419946.602;5.5
2419947.764;5.7
2419947.7771;5.3
2419948.6563;5.3
2419948.719;5.1
2419949.6951;5.2
2419949.7188;5.4
2419951.691;5.8
2419952.7063;5.6
2419952.747;5.5
2419953.7604;5.7
2419954.5521;5.5
2419955.608;5.2
2419955.6340;5.5
2419955.7222;5.6
2419956.5694;5.6
2419956.6319;5.7
2419957.6653;5.6
2419959.6736;5.7
2419959.6944;5.8
2419959.713;5.6
2419960.6493;5.6
2419960.6979;5.8
2419961.5;5.7
2419961.5521;5.5
2419961.6;5.6
2419962.6417;5.6
2419963.5;5.8
2419963.6;5.8
2419963.6944;5.6
2419964.6597;5.7
2419965.5521;5.7
2419965.6139;5.6
2419965.708;5.6
2419967.6250;5.5
2419969.6;5.8
2419970.6;5.8
2419970.6958;5.7
2419971.622;6.0
2419971.691;5.7
2419972.6611;5.6
2419972.6875;5.7
2419972.729;5.8
2419973.6;5.6
2419974.6264;5.8
2419975.4;5.4
2419975.6;5.4
2419975.6736;5.9
2419975.722;5.9
2419976.5729;5.9
2419976.6;5.4
2419977.5521;5.5
2419977.6;5.6
2419977.6743;5.8
2419977.6944;5.8
2419978.6;5.6
2419978.6;5.8
2419978.6563;5.8
2419978.6736;5.7
2419978.726;5.9
2419979.6840;5.8
2419981.6;5.7
2419982.5;5.3
2419982.5993;5.9
2419982.6;5.7
2419983.5986;5.7
2419983.6;5.7
2419983.691;5.8
2419984.5521;5.7
2419984.684;5.8
2419985.5944;5.6
2419985.7014;5.6
2419986.722;5.8
2419987.5938;5.7
2419987.6;5.4
2419990.8646;5.8
2419991.5833;5.7
2419993.712;5.2
2419994.6;5.5
2419994.6;5.7
2419999.5889;5.7
2420003.4;5.2
2420003.5;5.7
2420003.686;5.7
2420004.5694;5.6
2420004.644;5.8
2420004.684;5.8
2420005.5472;5.7
2420005.6;5.5
2420005.7;5.3
2420006.7;5.3
2420007.6736;5.8
2420007.7;5.2
2420010.5472;5.6
2420010.6;5.5
2420011.6028;5.7
2420011.639;5.6
2420012.6;5.5
2420012.7014;5.7
2420013.5396;5.8
2420013.5556;5.6
2420014.66;6.0
2420014.6632;5.7
2420015.6;5.5
2420015.6458;5.9
2420016.5;5.8
2420016.6319;5.8
2420016.7;5.4
2420017.6771;5.7
2420017.7;5.4
2420018.6458;5.7
2420018.7;5.4
2420020.5208;5.5
2420021.5382;5.7
2420021.7;5.3
2420022.7;5.3
2420023.7;5.4
2420024.5903;5.7
2420024.594;5.5
2420026.5160;5.6
2420027.7;5.5
2420029.6424;5.8
2420029.7;5.6
2420030.7;5.6
2420031.6;5.6
2420031.67;5.7
2420032.6;5.5
2420032.6354;5.6
2420033.5264;5.7
2420033.583;5.3
2420033.686;5.5
2420034.4;5.3
2420034.5;5.8
2420034.5333;5.7
2420035.6424;5.7
2420036.5153;5.7
2420037.3;5.2
2420037.6424;5.7
2420038.5;5.7
2420038.5215;5.7
2420038.58;5.9
2420038.6;5.2
2420039.708;5.1
2420040.6;5.6
2420040.6;5.5
2420040.6354;5.6
2420040.651;5.1
2420041.6;5.6
2420041.6424;5.7
2420042.6;5.6
2420042.681;5.1
2420043.6;5.7
2420043.712;5.0
2420044.5;5.7
2420044.6;5.7
2420046.4;5.3
2420046.5167;5.7
2420046.708;4.9
2420050.3;5.3
2420051.5083;5.8
2420052.5;5.6
2420052.66;4.8
2420053.4875;5.6
2420054.5146;5.8
2420055.5208;5.9
2420055.698;4.8
2420056.5132;5.8
2420056.6;5.6
2420057.622;4.8
2420060.6285;5.8
2420060.631;5.0
2420061.3;5.3
2420061.6215;5.7
2420062.5;5.7
2420062.6;5.8
2420063.5069;5.7
2420063.625;5.7
2420063.674;5.1
2420064.5007;5.8
2420064.6;5.4
2420066.3;5.5
2420066.5;5.8
2420067.5;5.8
2420067.5125;5.9
2420067.639;5.5
2420069.5042;6.0
2420070.4729;6.0
2420072.2;5.7
2420072.5104;6.0
2420073.5;5.7
2420074.4826;6.1
2420075.4986;6.2
2420075.5;5.8
2420076.4653;6.2
2420076.6;5.8
2420076.677;5.8
2420077.4785;6.2
2420077.6;5.8
2420078.4708;6.3
2420078.625;5.8
2420079.5021;6.4
2420084.4688;6.7
2420084.6;6.9
2420087.3;6.8
2420088.6076;7.0
2420089.3;6.9
2420089.4771;7.1
2420089.6181;7.0
2420090.2;6.9
2420093.4757;7.2
2420093.6181;7.0
2420094.6215;7.2
2420094.635;6.4
2420095.625;7.4
2420097.5938;7.3
2420100.2;6.8
2420101.2;7.1
2420102.2;6.9
2420102.5903;7.6
2420102.5938;7.5
2420103.2;6.9
2420109.6;6.5
2420110.2;6.2
2420111.2;6.2
2420113.2;6.0
2420117.2;5.8
2420123.2;5.8
2420158.7;5.5
2420167.7;5.5
2420169.7;5.4
2420170.7;5.4
2420196.004;4.8
2420223.6;5.8
2420224.6;5.8
2420228.6;5.8
2420229.6;5.6
2420233.6;5.5
2420234.6;5.6
2420239.6;5.4
2420241.851;5.8
2420244.6;5.2
2420246.7326;5.6
2420249.6;5.3
2420251.6;5.1
2420256.6;5.0
2420259.6;5.2
2420265.4;5.1
2420270.701;5.9
2420275.6;5.2
2420276.7049;5.6
2420278.764;5.5
2420279.7063;5.6
2420282.5;5.5
2420283.7535;5.6
2420284.6472;5.6
2420294.744;5.7
2420295.4;5.1
2420295.632;5.6
2420295.6597;5.7
2420297.6243;5.7
2420299.6;5.6
2420299.6063;5.6
2420300.4;5.3
2420300.6229;5.6
2420300.792;5.4
2420301.5;5.2
2420302.4;5.2
2420302.7;5.6
2420304.6014;5.5
2420304.7;5.8
2420304.726;5.3
2420305.75;5.4
2420306.4;5.2
2420307.7;5.8
2420308.4;5.2
2420309.5903;5.6
2420309.719;5.6
2420310.5833;5.6
2420311.7;5.5
2420312.6;5.7
2420313.5;5.2
2420314.5903;5.5
2420315.5;5.3
2420316.5861;5.6
2420317.5;5.3
2420317.6;5.7
2420318.608;5.9
2420318.7;5.4
2420322.5938;5.6
2420324.6;5.8
2420325.4;5.3
2420325.70;6.5
2420326.70;6.3
2420326.729;5.8
2420327.604;6.1
2420327.69;6.3
2420328.6;5.7
2420329.4;5.3
2420329.625;5.9
2420330.6;5.7
2420331.5701;5.7
2420332.5729;5.8
2420332.625;6.1
2420332.6535;5.6
2420332.8;5.7
2420333.5;5.4
2420333.5611;5.6
2420333.5729;5.8
2420334.5764;5.8
2420334.604;5.8
2420334.608;5.5
2420334.68;6.6
2420334.7;5.8
2420335.6;5.6
2420335.6319;5.8
2420335.688;5.9
2420336.5764;5.6
2420337.6;5.8
2420337.73;7.2
2420338.559;5.8
2420338.6;5.3
2420339.719;5.3
2420339.75;5.8
2420340.559;5.8
2420340.6;5.7
2420340.625;5.9
2420342.5854;5.5
2420342.6;5.6
2420342.701;5.2
2420343.5875;5.5
2420343.71;6.3
2420345.6;5.7
2420345.729;5.6
2420345.91;7.6
2420347.5;5.5
2420351.6;5.7
2420353.68;5.9
2420353.8;5.2
2420354.4;5.2
2420354.68;5.1
2420355.6;5.6
2420355.646;5.8
2420357.6;5.6
2420357.6;5.7
2420358.6042;5.7
2420358.70;5.4
2420359.5451;5.6
2420359.6;5.6
2420359.69;5.5
2420359.7;5.3
2420360.5722;5.7
2420360.5868;5.7
2420360.6;5.6
2420360.69;5.4
2420360.7;5.8
2420361.5750;5.6
2420361.604;6.4
2420361.67;5.7
2420362.5556;5.6
2420362.6618;5.6
2420363.5569;5.7
2420363.6;5.7
2420363.625;6.5
2420363.68;5.7
2420363.7;5.7
2420364.6021;5.8
2420364.625;6.5
2420364.6299;5.6
2420365.69;5.3
2420366.6;5.8
2420366.6;5.5
2420366.68;5.4
2420366.7070;5.3
2420367.5243;5.8
2420367.6;5.5
2420367.604;6.0
2420368.4;5.7
2420368.5382;5.9
2420368.549;5.9
2420368.6;5.5
2420369.3;5.5
2420369.6;5.5
2420370.4;5.5
2420370.6;5.5
2420370.7380;6.0
2420371.7;5.4
2420372.5278;5.8
2420372.7;5.5
2420372.7140;5.9
2420375.5965;5.6
2420376.5521;5.7
2420377.5625;5.8
2420378.5;5.6
2420378.5;5.8
2420378.5250;6.1
2420381.5944;6.0
2420383.4;5.9
2420383.5;5.5
2420383.566;6.0
2420383.6;5.9
2420383.6111;6.0
2420384.5208;6.1
2420384.5493;6.1
2420384.583;5.8
2420384.5972;5.9
2420384.6;5.8
2420384.6;5.6
2420384.7;5.7
2420385.5278;6.0
2420385.6;5.4
2420385.6;5.6
2420385.667;5.9
2420385.691;5.6
2420385.7100;5.8
2420386.5438;6.0
2420386.583;5.8
2420386.7;5.5
2420387.4;5.8
2420387.6;5.5
2420387.625;5.9
2420387.7326;5.8
2420388.5;5.8
2420388.5104;6.0
2420388.5208;5.8
2420388.5361;5.7
2420389.5;5.5
2420389.5097;5.9
2420389.5278;5.8
2420389.5382;6.0
2420389.542;5.9
2420389.6;5.5
2420389.646;5.7
2420389.7083;5.7
2420390.5063;5.8
2420390.5313;5.7
2420390.6;5.6
2420390.691;5.7
2420391.5;5.7
2420391.5069;5.6
2420391.6;5.5
2420391.7174;5.7
2420392.5729;5.9
2420392.5903;5.5
2420392.5972;6.0
2420392.6;5.4
2420392.7;5.6
2420393.4;5.4
2420393.5104;5.8
2420393.6299;5.6
2420394.5139;5.8
2420394.5604;5.6
2420394.6;5.3
2420394.6;5.1
2420394.667;5.7
2420395.5139;5.8
2420395.5174;5.6
2420395.5215;5.5
2420395.5438;5.3
2420395.6;5.7
2420395.7090;5.3
2420396.5222;5.6
2420398.5243;5.7
2420398.5556;5.7
2420399.5319;5.7
2420399.583;5.3
2420399.6;5.6
2420400.5;5.7
2420400.7;5.6
2420401.6;5.5
2420401.604;5.2
2420402.4896;5.7
2420402.5069;5.7
2420402.5139;5.5
2420403.5104;5.7
2420403.566;5.8
2420404.4958;5.7
2420404.4986;5.5
2420404.5139;5.6
2420406.4903;5.5
2420407.5069;5.5
2420407.6;5.5
2420407.6;5.6
2420407.625;5.3
2420408.5069;5.5
2420409.5139;5.5
2420409.563;5.1
2420411.3;5.4
2420411.5104;5.5
2420411.5208;5.5
2420411.6;5.6
2420412.5;5.6
2420412.7;5.7
2420413.542;5.4
2420413.6;5.8
2420414.4896;5.5
2420414.5;5.6
2420414.542;5.3
2420414.6;5.4
2420415.4861;5.5
2420415.5;5.6
2420415.6;5.7
2420415.6410;6.0
2420416.5;5.7
2420416.6;5.7
2420417.4861;5.5
2420417.6;5.7
2420417.6618;5.5
2420418.5;5.6
2420418.5417;5.5
2420418.6;5.6
2420418.6070;5.6
2420419.3;5.2
2420419.6;5.7
2420420.5;5.5
2420420.583;5.3
2420420.6;5.6
2420420.6493;5.6
2420421.6;5.7
2420421.6736;5.6
2420422.5;5.7
2420422.542;5.0
2420422.6;5.8
2420424.4792;5.5
2420424.6;5.5
2420424.6;5.7
2420425.5;5.6
2420425.5;5.5
2420425.5;5.7
2420425.625;4.9
2420426.4826;5.5
2420426.6;5.5
2420427.4826;5.6
2420427.5;5.6
2420427.5;5.8
2420428.4896;5.5
2420428.6;5.9
2420428.6320;5.7
2420429.4861;5.5
2420429.6;5.9
2420429.6480;5.7
2420430.6;5.8
2420431.535;5.8
2420431.6;6.0
2420432.5;5.7
2420432.6;6.0
2420433.4826;5.7
2420433.5;5.8
2420437.6;5.5
2420438.5;5.7
2420439.5;5.7
2420440.6;5.9
2420441.5;5.7
2420441.5;5.7
2420441.6;5.9
2420442.5139;5.7
2420442.587;5.4
2420442.6;5.8
2420443.4931;5.7
2420443.589;5.9
2420443.6;5.9
2420444.5;5.8
2420444.5174;5.8
2420444.6;5.9
2420444.622;5.8
2420445.5;5.5
2420445.6;5.8
2420446.3;5.3
2420446.5;5.8
2420447.4549;5.8
2420448.4514;5.9
2420449.4757;5.9
2420449.5;5.8
2420449.6;6.0
2420450.2;5.4
2420450.5;5.4
2420450.6;5.9
2420451.4444;5.8
2420451.5;5.8
2420451.5;5.4
2420452.594;5.7
2420452.6;5.9
2420453.4757;5.8
2420453.588;5.6
2420453.6;5.7
2420454.4792;5.8
2420454.5;5.9
2420455.5;5.8
2420456.5;5.8
2420456.6;5.7
2420456.608;5.8
2420457.6;5.9
2420457.604;5.7
2420458.5;5.7
2420459.5;5.5
2420459.59;5.6
2420460.4375;5.6
2420460.5;5.8
2420463.2;5.2
2420464.2;5.2
2420466.2;5.3
2420473.2;5.3
2420473.6;5.7
2420478.2;5.4
2420482.2;5.6
2420550.7;5.1
2420569.7;5.2
2420571.0;4.8
2420571.8;5.5
2420573.7;5.3
2420574.0;4.8
2420577.0;4.8
2420601.6;5.4
2420609.6;5.7
2420631.6;6.0
2420633.9;7.3
2420639.9;6.9
2420648.6285;6.9
2420654.7;5.6
2420658.6583;5.6
2420660.4;5.5
2420660.788;5.8
2420661.75;5.9
2420661.9;6.0
2420662.755;6.0
2420663.7;5.7
2420664.7;5.6
2420665.4;5.4
2420665.7;5.4
2420666.7;5.3
2420667.7;5.4
2420669.788;5.6
2420671.9;4.8
2420672.7;4.9
2420673.7;4.8
2420674.7;4.8
2420676.7;4.8
2420677.5799;5.2
2420678.6368;5.2
2420681.7;4.7
2420682.7;4.6
2420683.7;4.6
2420684.6;5.2
2420684.7;4.4
2420685.4;5.2
2420685.6431;5.3
2420686.6;5.2
2420686.7;4.8
2420686.9;4.9
2420687.6021;5.2
2420687.7;5.3
2420687.719;5.7
2420688.4;5.2
2420688.6;5.2
2420688.6181;5.2
2420688.7;5.4
2420689.7;5.2
2420690.6;5.2
2420690.7;5.3
2420690.9;5.3
2420691.5993;5.3
2420691.7;5.3
2420692.6;5.2
2420692.6;5.3
2420692.6;5.2
2420692.7;5.4
2420693.6181;5.3
2420693.7;5.6
2420693.736;5.6
2420694.6;5.4
2420694.7;5.5
2420694.74;5.7
2420696.6;5.1
2420697.6278;5.2
2420697.7;5.9
2420697.708;5.5
2420699.7;5.9
2420701.7;6.1
2420703.5528;5.2
2420704.5646;5.3
2420706.7;5.9
2420707.7;5.7
2420709.7;5.6
2420710.4;5.4
2420710.7;5.4
2420711.6;5.5
2420712.3;5.9
2420712.74;5.9
2420713.73;5.9
2420714.6076;5.7
2420714.72;6.1
2420716.7;5.7
2420717.5563;5.3
2420717.6;5.5
2420717.7;5.4
2420718.6;5.6
2420718.74;5.5
2420719.4;5.0
2420719.5799;5.8
2420719.6333;5.5
2420719.74;5.3
2420720.5597;5.4
2420720.6;5.0
2420720.6042;5.8
2420720.7;5.0
2420720.74;5.3
2420721.4;5.2
2420721.5521;5.7
2420721.7;4.9
2420722.6;5.2
2420722.7;4.9
2420723.5;5.6
2420723.5611;5.4
2420723.7;4.9
2420724.5451;5.7
2420724.5576;5.3
2420724.6;5.6
2420724.7;5.1
2420725.6;5.5
2420725.7;5.3
2420726.5486;5.7
2420726.5535;5.5
2420726.6;5.2
2420726.7;5.4
2420726.73;5.8
2420727.5;5.3
2420727.566;5.8
2420727.6021;5.4
2420727.7;5.7
2420728.5535;5.5
2420728.6;5.5
2420728.7;5.3
2420729.7;5.5
2420730.3;5.1
2420730.7;5.4
2420732.7;5.3
2420733.5618;5.3
2420733.7;5.1
2420734.7;5.1
2420735.7;4.5
2420737.4;5.1
2420737.69;6.0
2420738.68;5.9
2420738.7;5.3
2420739.7;5.2
2420739.72;6.1
2420740.5;5.6
2420740.5576;5.5
2420740.70;5.9
2420741.74;6.0
2420742.75;6.1
2420743.5417;5.6
2420743.73;5.9
2420744.559;5.6
2420744.6;5.6
2420744.6;5.6
2420744.76;5.9
2420745.6;5.4
2420745.67;6.1
2420746.6;5.4
2420747.3;5.3
2420747.5;5.8
2420747.5417;5.8
2420747.6;5.1
2420748.6;5.4
2420749.6;5.6
2420750.68;6.2
2420751.5;5.7
2420751.5556;6.0
2420752.6;5.8
2420753.5139;5.9
2420753.6;5.1
2420753.75;5.9
2420754.5;5.8
2420754.74;6.1
2420755.5278;6.0
2420755.6;5.5
2420755.73;6.1
2420756.6;5.5
2420756.6;5.4
2420756.74;6.4
2420757.3;5.6
2420757.6;5.7
2420758.6;5.6
2420759.6;5.5
2420763.5;5.9
2420765.5;6.1
2420765.5243;6.0
2420766.5174;6.1
2420767.6;6.1
2420767.6;5.2
2420768.5653;6.4
2420768.65;6.5
2420769.5069;6.3
2420769.5236;6.6
2420770.4;6.3
2420770.4993;6.6
2420770.5;6.3
2420770.67;7.0
2420773.67;7.2
2420774.5431;6.8
2420774.67;7.1
2420775.4965;7.3
2420776.6;6.5
2420776.6;6.5
2420777.5229;7.1
2420777.5417;7.4
2420777.6;6.9
2420778.6;6.7
2420779.5368;7.1
2420779.6;7.0
2420779.65;7.3
2420780.5000;7.1
2420780.5382;7.4
2420781.3;6.8
2420781.4986;7.2
2420781.5;7.1
2420781.528;7.0
2420781.6;7.0
2420781.6;7.5
2420781.67;7.4
2420782.5069;7.5
2420782.5236;7.2
2420782.5417;7.7
2420782.64;7.5
2420783.3;7.4
2420783.4847;7.2
2420787.6;6.9
2420788.5;5.8
2420793.2;6.1
2420795.5;5.8
2420795.5313;5.6
2420795.63;6.0
2420796.62;5.9
2420797.5;5.8
2420797.62;6.0
2420798.5243;5.8
2420798.6;5.7
2420798.6;5.5
2420799.5090;5.7
2420800.5;5.6
2420800.6;5.3
2420800.62;6.1
2420801.5;5.8
2420801.6;5.6
2420802.67;5.9
2420803.6;5.2
2420803.67;5.8
2420804.5;5.7
2420805.66;5.7
2420806.6;5.3
2420807.5;5.5
2420807.65;5.8
2420808.4;5.2
2420808.5;5.7
2420808.6;5.8
2420808.63;5.9
2420809.458;6.0
2420809.5;5.6
2420809.63;5.6
2420811.5;5.7
2420812.6;4.3
2420812.62;5.2
2420813.2;5.3
2420813.5139;5.6
2420813.6;4.1
2420814.6;4.7
2420815.5;5.6
2420819.2;5.2
2420820.5;5.7
2420822.4875;5.2
2420825.2;4.9
2420827.5;5.1
2420827.62;4.8
2420829.3;4.9
2420830.4660;5.3
2420830.5;5.0
2420830.6;5.0
2420831.6;5.5
2420832.5;5.4
2420836.5;5.2
2420839.5;5.0
2420843.5;5.7
2420901.9;5.8
2420906.7;6.3
2420908.7;6.1
2420928.7;6.1
2420936.7;5.8
2420941.4;5.4
2420954.7;5.6
2420956.4;5.5
2420956.9;6.0
2420957.4;5.5
2420961.0;5.8
2420962.9;5.8
2420968.6;5.0
2420977.5;4.8
2420980.0;5.5
2420980.8;5.2
2420981.2;4.9
2420981.5;4.8
2420982.6;5.0
2420983.2;5.0
2420984.3;4.9
2420984.7;5.2
2420984.8;8.8
2420991.9;5.3
2420992.7;5.2
2420993.7;5.4
2421001.3;5.2
2421001.5;5.1
2421003.1;5.5
2421003.5;5.2
2421004.7;5.7
2421005.2;8.2
2421005.5;5.9
2421005.5;5.4
2421006.4;5.2
2421007.4;5.5
2421008.3;5.6
2421008.8;5.2
2421010.6;5.9
2421010.8;5.5
2421011.771;5.9
2421012.1;5.5
2421012.4;5.7
2421015.6;5.9
2421015.6;5.7
2421018.1;5.5
2421018.4;5.3
2421018.5;5.8
2421019.6;5.9
2421020.1;5.3
2421020.5;5.8
2421021.5;5.8
2421024.4;5.6
2421025.1;5.5
2421027.3;5.3
2421027.6;5.6
2421028.4;5.4
2421028.6;5.7
2421030.4;5.6
2421031.5;5.4
2421032.8;5.3
2421033.6;5.7
2421034.4;5.2
2421035.6;5.8
2421035.8;5.5
2421035.8;6.0
2421037.4;5.7
2421037.5;5.5
2421037.6;5.6
2421037.8;6.0
2421038.4;5.5
2421038.8;5.4
2421039.1;5.4
2421039.4;5.5
2421039.4;5.5
2421039.8;5.9
2421040.1;5.5
2421040.6;5.5
2421040.7;4.9
2421041.6;5.7
2421041.6;5.8
2421041.7;5.9
2421041.8;5.9
2421042.7;5.1
2421042.8;6.0
2421043.6;5.7
2421043.6;6.0
2421043.8;5.9
2421044.1;5.5
2421044.6;5.7
2421044.6;5.7
2421044.6;5.2
2421044.7;5.6
2421044.7;5.1
2421045.1;5.6
2421045.4;5.8
2421045.6;5.8
2421045.6;6.0
2421046.4;5.9
2421046.4;6.0
2421046.6;6.0
2421046.7;6.3
2421046.8;5.9
2421047.2;5.6
2421047.5;5.9
2421047.7;6.0
2421047.7;6.1
2421047.8;5.9
2421048.1;5.6
2421048.5;6.0
2421048.6;5.6
2421048.8;6.0
2421048.9;5.9
2421049.7;6.0
2421050.6;5.7
2421050.9;6.0
2421051.6;6.4
2421051.7;5.5
2421052.2;5.8
2421052.6;6.0
2421052.6;5.6
2421053.5;6.1
2421054.1;5.8
2421054.5;6.1
2421054.8;6.1
2421055.1;5.9
2421055.4;6.1
2421059.1;6.0
2421059.4;6.2
2421060.8;6.1
2421061.6;6.9
2421061.8;6.0
2421062.4;6.7
2421062.7;7.0
2421063.6;6.4
2421064.4;6.7
2421064.6;7.2
2421064.6;7.0
2421064.6;7.0
2421064.8;5.9
2421065.14;6.9
2421065.17;6.7
2421065.4;6.8
2421065.5;6.4
2421065.7;7.2
2421065.8;6.0
2421066.1;6.8
2421066.4;6.8
2421066.4;6.6
2421066.4;6.5
2421066.6;6.9
2421066.8;6.0
2421067.4;6.9
2421067.4;6.6
2421067.7;7.1
2421068.6;6.9
2421068.6;7.2
2421068.7;7.2
2421068.7;7.1
2421069.7;7.4
2421070.4;7.0
2421070.4;7.0
2421070.8;7.6
2421071.4;7.0
2421071.4;7.2
2421071.6;6.9
2421071.6;7.2
2421071.6;7.0
2421071.7;7.5
2421071.7;6.8
2421072.1;7.1
2421072.4;7.2
2421072.7;7.2
2421072.7;7.4
2421073.1;7.2
2421073.6;7.1
2421073.7;7.2
2421073.7;7.3
2421074.1;7.1
2421074.4;7.1
2421074.4;7.2
2421074.7;7.2
2421074.7;7.8
2421075.15;7.2
2421075.17;7.5
2421075.4;7.1
2421075.5;7.2
2421075.7;7.1
2421075.7;7.5
2421076.4;7.2
2421076.6;7.4
2421077.1;7.4
2421077.3;7.2
2421077.4;7.4
2421077.4;6.9
2421077.5;7.3
2421077.6;7.3
2421077.6;7.5
2421077.8;7.2
2421078.4;7.2
2421078.6;7.3
2421078.6;7.4
2421078.6;7.3
2421078.6;7.6
2421078.6;7.4
2421078.7;7.2
2421078.7;7.1
2421078.7;7.3
2421079.1;7.2
2421079.4;7.3
2421079.4;7.3
2421079.7;7.2
2421079.7;7.2
2421079.7;7.3
